cellid,MostSensitive
8327,bulkdens
8328,bulkdens
8329,bulkdens
8330,temp_p2
8331,soilph
8332,soilph
8333,temp_p1
8334,soilph
8335,temp_p2
8336,temp_p1
8337,temp_p2
8338,bulkdens
8339,bulkdens
8340,soilph
8341,claypct
8342,claypct
8343,claypct
8344,claypct
8345,bulkdens
8346,claypct
8347,soilph
8348,soilph
8349,soilph
8350,temp_p1
8351,temp_p1
8352,temp_p1
8353,temp_p1
8354,temp_p1
8355,temp_p1
8356,temp_p1
8357,temp_p2
8358,temp_p1
8359,temp_p1
8360,temp_p1
8361,bulkdens
8362,temp_p1
8363,temp_p1
8364,temp_p1
8365,bulkdens
8366,bulkdens
8367,bulkdens
8368,bulkdens
8369,bulkdens
8370,claypct
8371,claypct
8372,claypct
8373,claypct
8374,claypct
8375,precip_p1
8376,claypct
8377,claypct
8378,claypct
8379,claypct
8380,claypct
8381,claypct
8382,claypct
8383,soilph
8384,temp_p3
8385,claypct
8386,elevm
8387,temp_p3
8388,claypct
8389,temp_p3
8390,bulkdens
8391,soilph
8392,elevm
8393,bulkdens
8394,elevm
8395,soilph
8396,soilph
8397,elevm
8398,soilph
8399,soilph
8400,elevm
8401,bulkdens
8402,soilph
8403,temp_p3
8404,bulkdens
8405,bulkdens
8406,claypct
8407,bulkdens
8408,soilph
8409,soilph
8410,soilph
8411,soilph
8412,temp_p2
8413,temp_p2
8414,bulkdens
8415,bulkdens
8416,bulkdens
8417,acidity
8418,claypct
8419,claypct
8420,claypct
8421,bulkdens
8422,claypct
8423,claypct
8424,temp_p1
8425,temp_p1
8426,temp_p1
8427,temp_p1
8428,temp_p1
8429,temp_p1
8430,bulkdens
8431,temp_p1
8432,temp_p1
8433,temp_p2
8434,temp_p1
8435,temp_p1
8436,temp_p1
8437,temp_p1
8438,temp_p1
8439,temp_p1
8440,temp_p1
8441,temp_p1
8442,bulkdens
8443,claypct
8444,claypct
8445,claypct
8446,bulkdens
8447,bulkdens
8448,claypct
8449,precip_p1
8450,claypct
8451,claypct
8452,claypct
8453,claypct
8454,claypct
8455,claypct
8456,claypct
8457,claypct
8458,claypct
8459,claypct
8460,claypct
8461,claypct
8462,temp_p3
8463,temp_p3
8464,temp_p3
8465,temp_p3
8466,soilph
8467,bulkdens
8468,bulkdens
8469,elevm
8470,elevm
8471,elevm
8472,elevm
8473,soilph
8474,soilph
8475,soilph
8476,soilph
8477,soilph
8478,soilph
8479,bulkdens
8480,soilph
8481,temp_p2
8482,temp_p1
8483,soilph
8484,claypct
8485,bulkdens
8486,soilcec
8487,temp_p1
8488,soilph
8489,soilph
8490,bulkdens
8491,temp_p2
8492,bulkdens
8493,soilph
8494,soilph
8495,soilph
8496,acidity
8497,temp_p2
8498,acidity
8499,temp_p1
8500,temp_p1
8501,soilph
8502,temp_p2
8503,claypct
8504,bulkdens
8505,claypct
8506,claypct
8507,claypct
8508,soilph
8509,soilph
8510,temp_p1
8511,temp_p1
8512,temp_p1
8513,temp_p1
8514,temp_p1
8515,temp_p1
8516,temp_p1
8517,temp_p1
8518,temp_p1
8519,temp_p1
8520,temp_p1
8521,temp_p1
8522,temp_p1
8523,temp_p1
8524,temp_p1
8525,temp_p1
8526,bulkdens
8527,bulkdens
8528,claypct
8529,bulkdens
8530,claypct
8531,bulkdens
8532,temp_p2
8533,bulkdens
8534,claypct
8535,temp_p2
8536,temp_p2
8537,temp_p2
8538,temp_p2
8539,temp_p2
8540,temp_p1
8541,claypct
8542,claypct
8543,claypct
8544,claypct
8545,claypct
8546,claypct
8547,claypct
8548,claypct
8549,claypct
8550,claypct
8551,temp_p3
8552,claypct
8553,temp_p3
8554,temp_p3
8555,temp_p3
8556,soilph
8557,soilph
8558,bulkdens
8559,elevm
8560,bulkdens
8561,elevm
8562,elevm
8563,elevm
8564,soilph
8565,soilph
8566,claypct
8567,temp_p2
8568,soilph
8569,soilph
8570,soilph
8571,soilph
8572,soilph
8573,temp_p1
8574,temp_p1
8575,claypct
8576,claypct
8577,bulkdens
8578,claypct
8579,claypct
8580,soilcec
8581,soilph
8582,claypct
8583,soilph
8584,claypct
8585,soilph
8586,bulkdens
8587,temp_p3
8588,soilph
8589,bulkdens
8590,soilph
8591,temp_p1
8592,bulkdens
8593,bulkdens
8594,temp_p1
8595,claypct
8596,bulkdens
8597,claypct
8598,claypct
8599,bulkdens
8600,bulkdens
8601,claypct
8602,bulkdens
8603,soilph
8604,bulkdens
8605,temp_p1
8606,temp_p1
8607,temp_p1
8608,bulkdens
8609,bulkdens
8610,temp_p1
8611,temp_p1
8612,temp_p1
8613,temp_p1
8614,temp_p1
8615,temp_p1
8616,temp_p1
8617,temp_p1
8618,temp_p1
8619,temp_p1
8620,bulkdens
8621,bulkdens
8622,bulkdens
8623,temp_p2
8624,temp_p2
8625,temp_p2
8626,temp_p2
8627,claypct
8628,temp_p2
8629,claypct
8630,claypct
8631,claypct
8632,claypct
8633,acidity
8634,claypct
8635,acidity
8636,claypct
8637,claypct
8638,claypct
8639,claypct
8640,claypct
8641,claypct
8642,claypct
8643,soilph
8644,soilph
8645,bulkdens
8646,bulkdens
8647,bulkdens
8648,soilph
8649,soilph
8650,soilph
8651,soilph
8652,soilph
8653,soilph
8654,soilph
8655,soilph
8656,bulkdens
8657,soilph
8658,bulkdens
8659,soilph
8660,bulkdens
8661,bulkdens
8662,bulkdens
8663,claypct
8664,bulkdens
8665,bulkdens
8666,bulkdens
8667,soilph
8668,soilph
8669,soilph
8670,soilph
8671,bulkdens
8672,soilph
8673,soilph
8674,temp_p1
8675,bulkdens
8676,acidity
8677,acidity
8678,bulkdens
8679,bulkdens
8680,temp_p1
8681,temp_p1
8682,temp_p1
8683,claypct
8684,claypct
8685,claypct
8686,claypct
8687,soilph
8688,soilph
8689,bulkdens
8690,temp_p1
8691,temp_p1
8692,temp_p1
8693,temp_p1
8694,temp_p1
8695,temp_p1
8696,temp_p1
8697,temp_p1
8698,temp_p1
8699,temp_p1
8700,temp_p1
8701,temp_p1
8702,temp_p1
8703,temp_p1
8704,temp_p1
8705,temp_p1
8706,temp_p1
8707,claypct
8708,temp_p2
8709,claypct
8710,claypct
8711,temp_p2
8712,bulkdens
8713,bulkdens
8714,bulkdens
8715,claypct
8716,claypct
8717,claypct
8718,claypct
8719,claypct
8720,claypct
8721,claypct
8722,claypct
8723,claypct
8724,claypct
8725,bulkdens
8726,claypct
8727,claypct
8728,claypct
8729,soilph
8730,temp_p3
8731,bulkdens
8732,bulkdens
8733,elevm
8734,elevm
8735,soilph
8736,elevm
8737,soilph
8738,soilph
8739,bulkdens
8740,bulkdens
8741,temp_p1
8742,temp_p1
8743,soilph
8744,soilph
8745,bulkdens
8746,claypct
8747,bulkdens
8748,bulkdens
8749,bulkdens
8750,temp_p1
8751,soilph
8752,soilph
8753,soilph
8754,soilph
8755,soilph
8756,soilph
8757,soilph
8758,acidity
8759,temp_p1
8760,temp_p1
8761,bulkdens
8762,soilph
8763,soilph
8764,claypct
8765,claypct
8766,claypct
8767,claypct
8768,soilph
8769,bulkdens
8770,bulkdens
8771,temp_p1
8772,soilph
8773,temp_p1
8774,temp_p1
8775,temp_p1
8776,bulkdens
8777,temp_p1
8778,temp_p2
8779,temp_p1
8780,temp_p1
8781,temp_p1
8782,temp_p1
8783,temp_p1
8784,temp_p1
8785,acidity
8786,temp_p1
8787,temp_p1
8788,acidity
8789,acidity
8790,acidity
8791,claypct
8792,temp_p2
8793,temp_p2
8794,temp_p1
8795,temp_p2
8796,claypct
8797,claypct
8798,claypct
8799,claypct
8800,claypct
8801,claypct
8802,claypct
8803,claypct
8804,claypct
8805,claypct
8806,claypct
8807,bulkdens
8808,claypct
8809,bulkdens
8810,claypct
8811,temp_p3
8812,bulkdens
8813,elevm
8814,elevm
8815,elevm
8816,soilph
8817,soilph
8818,soilph
8819,soilph
8820,bulkdens
8821,elevm
8822,soilph
8823,soilph
8824,soilph
8825,soilph
8826,soilph
8827,soilph
8828,soilph
8829,soilph
8830,claypct
8831,bulkdens
8832,bulkdens
8833,bulkdens
8834,bulkdens
8835,soilph
8836,soilph
8837,soilph
8838,soilph
8839,soilph
8840,soilph
8841,acidity
8842,temp_p1
8843,temp_p1
8844,bulkdens
8845,claypct
8846,claypct
8847,claypct
8848,bulkdens
8849,claypct
8850,claypct
8851,soilph
8852,bulkdens
8853,bulkdens
8854,temp_p1
8855,temp_p1
8856,bulkdens
8857,bulkdens
8858,temp_p1
8859,bulkdens
8860,temp_p1
8861,temp_p1
8862,temp_p1
8863,bulkdens
8864,temp_p1
8865,temp_p2
8866,temp_p1
8867,temp_p1
8868,acidity
8869,bulkdens
8870,temp_p1
8871,temp_p1
8872,temp_p1
8873,bulkdens
8874,acidity
8875,soilph
8876,acidity
8877,temp_p2
8878,temp_p2
8879,claypct
8880,claypct
8881,claypct
8882,claypct
8883,claypct
8884,claypct
8885,claypct
8886,claypct
8887,claypct
8888,claypct
8889,bulkdens
8890,bulkdens
8891,soilph
8892,bulkdens
8893,bulkdens
8894,soilph
8895,bulkdens
8896,elevm
8897,elevm
8898,elevm
8899,bulkdens
8900,bulkdens
8901,soilph
8902,soilph
8903,soilph
8904,bulkdens
8905,soilph
8906,soilph
8907,bulkdens
8908,soilph
8909,soilph
8910,soilph
8911,soilph
8912,soilph
8913,bulkdens
8914,bulkdens
8915,temp_p2
8916,soilph
8917,bulkdens
8918,soilph
8919,soilph
8920,soilph
8921,bulkdens
8922,soilph
8923,soilph
8924,temp_p1
8925,temp_p1
8926,temp_p1
8927,claypct
8928,claypct
8929,claypct
8930,claypct
8931,claypct
8932,bulkdens
8933,bulkdens
8934,bulkdens
8935,bulkdens
8936,temp_p1
8937,bulkdens
8938,soilph
8939,soilph
8940,bulkdens
8941,bulkdens
8942,temp_p2
8943,temp_p2
8944,acidity
8945,temp_p1
8946,temp_p1
8947,temp_p1
8948,temp_p1
8949,temp_p2
8950,temp_p1
8951,temp_p1
8952,temp_p2
8953,bulkdens
8954,bulkdens
8955,temp_p1
8956,claypct
8957,claypct
8958,temp_p2
8959,temp_p1
8960,claypct
8961,claypct
8962,claypct
8963,claypct
8964,claypct
8965,claypct
8966,claypct
8967,claypct
8968,claypct
8969,claypct
8970,bulkdens
8971,bulkdens
8972,bulkdens
8973,elevm
8974,elevm
8975,bulkdens
8976,bulkdens
8977,temp_p2
8978,temp_p1
8979,elevm
8980,temp_p2
8981,elevm
8982,soilph
8983,soilph
8984,elevm
8985,soilph
8986,soilph
8987,soilph
8988,soilph
8989,soilph
8990,soilph
8991,soilph
8992,soilph
8993,soilph
8994,soilph
8995,bulkdens
8996,temp_p2
8997,bulkdens
8998,soilph
8999,soilph
9000,soilph
9001,soilph
9002,soilph
9003,soilph
9004,temp_p1
9005,bulkdens
9006,temp_p1
9007,temp_p1
9008,claypct
9009,claypct
9010,claypct
9011,bulkdens
9012,soilph
9013,soilph
9014,bulkdens
9015,soilph
9016,temp_p1
9017,temp_p1
9018,bulkdens
9019,soilph
9020,bulkdens
9021,acidity
9022,temp_p1
9023,temp_p2
9024,temp_p1
9025,temp_p2
9026,temp_p2
9027,temp_p1
9028,temp_p1
9029,temp_p1
9030,temp_p2
9031,bulkdens
9032,soilph
9033,bulkdens
9034,bulkdens
9035,bulkdens
9036,temp_p2
9037,temp_p2
9038,temp_p2
9039,temp_p2
9040,temp_p2
9041,claypct
9042,claypct
9043,claypct
9044,claypct
9045,claypct
9046,claypct
9047,claypct
9048,claypct
9049,claypct
9050,claypct
9051,bulkdens
9052,bulkdens
9053,temp_p1
9054,acidity
9055,bulkdens
9056,bulkdens
9057,temp_p2
9058,soilph
9059,soilph
9060,temp_p2
9061,bulkdens
9062,elevm
9063,soilph
9064,soilph
9065,soilph
9066,elevm
9067,soilph
9068,soilph
9069,soilph
9070,soilph
9071,soilph
9072,soilph
9073,bulkdens
9074,claypct
9075,claypct
9076,soilph
9077,soilph
9078,soilph
9079,temp_p1
9080,temp_p1
9081,temp_p1
9082,temp_p1
9083,temp_p1
9084,claypct
9085,claypct
9086,claypct
9087,claypct
9088,claypct
9089,claypct
9090,temp_p2
9091,bulkdens
9092,bulkdens
9093,temp_p2
9094,temp_p2
9095,acidity
9096,siltpct
9097,acidity
9098,bulkdens
9099,bulkdens
9100,soilph
9101,temp_p2
9102,temp_p1
9103,bulkdens
9104,bulkdens
9105,bulkdens
9106,bulkdens
9107,bulkdens
9108,soilph
9109,soilph
9110,elevm
9111,claypct
9112,temp_p2
9113,temp_p2
9114,claypct
9115,claypct
9116,claypct
9117,claypct
9118,claypct
9119,claypct
9120,claypct
9121,claypct
9122,bulkdens
9123,claypct
9124,bulkdens
9125,temp_p2
9126,temp_p1
9127,temp_p1
9128,acidity
9129,temp_p1
9130,bulkdens
9131,bulkdens
9132,temp_p1
9133,temp_p1
9134,temp_p1
9135,acidity
9136,bulkdens
9137,soilph
9138,temp_p2
9139,bulkdens
9140,bulkdens
9141,bulkdens
9142,claypct
9143,soilph
9144,soilph
9145,soilph
9146,elevm
9147,elevm
9148,elevm
9149,elevm
9150,elevm
9151,soilph
9152,soilph
9153,soilph
9154,soilph
9155,soilph
9156,soilph
9157,soilph
9158,soilph
9159,soilph
9160,soilph
9161,soilph
9162,soilph
9163,claypct
9164,soilph
9165,claypct
9166,soilph
9167,soilph
9168,temp_p1
9169,temp_p1
9170,temp_p1
9171,temp_p1
9172,claypct
9173,claypct
9174,claypct
9175,temp_p1
9176,claypct
9177,claypct
9178,claypct
9179,bulkdens
9180,bulkdens
9181,soilph
9182,soilph
9183,temp_p2
9184,temp_p2
9185,temp_p2
9186,temp_p2
9187,temp_p2
9188,temp_p2
9189,temp_p1
9190,bulkdens
9191,soilph
9192,temp_p2
9193,temp_p2
9194,temp_p2
9195,soilph
9196,bulkdens
9197,bulkdens
9198,bulkdens
9199,soilph
9200,soilph
9201,temp_p1
9202,bulkdens
9203,bulkdens
9204,temp_p2
9205,claypct
9206,claypct
9207,claypct
9208,claypct
9209,claypct
9210,claypct
9211,claypct
9212,precip_p1
9213,temp_p2
9214,temp_p2
9215,temp_p1
9216,temp_p1
9217,bulkdens
9218,temp_p1
9219,temp_p1
9220,bulkdens
9221,bulkdens
9222,bulkdens
9223,temp_p1
9224,bulkdens
9225,bulkdens
9226,bulkdens
9227,temp_p2
9228,temp_p2
9229,temp_p2
9230,bulkdens
9231,bulkdens
9232,bulkdens
9233,soilph
9234,claypct
9235,bulkdens
9236,bulkdens
9237,soilph
9238,elevm
9239,soilph
9240,soilph
9241,elevm
9242,soilph
9243,soilph
9244,soilph
9245,soilph
9246,soilph
9247,soilph
9248,soilph
9249,soilph
9250,soilph
9251,soilph
9252,soilph
9253,bulkdens
9254,soilph
9255,soilph
9256,soilph
9257,soilph
9258,soilph
9259,soilph
9260,bulkdens
9261,temp_p1
9262,temp_p1
9263,temp_p1
9264,temp_p1
9265,claypct
9266,claypct
9267,claypct
9268,claypct
9269,bulkdens
9270,bulkdens
9271,temp_p2
9272,bulkdens
9273,temp_p3
9274,temp_p2
9275,soilph
9276,bulkdens
9277,soilph
9278,bulkdens
9279,temp_p2
9280,temp_p2
9281,siltpct
9282,bulkdens
9283,bulkdens
9284,bulkdens
9285,bulkdens
9286,soilph
9287,soilph
9288,soilph
9289,bulkdens
9290,bulkdens
9291,claypct
9292,claypct
9293,claypct
9294,temp_p2
9295,temp_p2
9296,claypct
9297,temp_p2
9298,soilcec
9299,temp_p2
9300,claypct
9301,claypct
9302,claypct
9303,temp_p1
9304,temp_p1
9305,temp_p1
9306,temp_p1
9307,bulkdens
9308,bulkdens
9309,bulkdens
9310,bulkdens
9311,bulkdens
9312,temp_p1
9313,bulkdens
9314,bulkdens
9315,bulkdens
9316,elevm
9317,bulkdens
9318,bulkdens
9319,temp_p2
9320,bulkdens
9321,bulkdens
9322,bulkdens
9323,claypct
9324,bulkdens
9325,bulkdens
9326,bulkdens
9327,elevm
9328,soilph
9329,elevm
9330,bulkdens
9331,soilph
9332,soilph
9333,soilph
9334,soilph
9335,soilph
9336,soilph
9337,soilph
9338,soilph
9339,soilph
9340,soilph
9341,soilph
9342,soilph
9343,soilph
9344,soilph
9345,soilph
9346,temp_p1
9347,soilph
9348,soilph
9349,soilph
9350,soilph
9351,claypct
9352,claypct
9353,claypct
9354,claypct
9355,claypct
9356,bulkdens
9357,bulkdens
9358,temp_p3
9359,temp_p3
9360,bulkdens
9361,bulkdens
9362,temp_p2
9363,temp_p3
9364,temp_p2
9365,bulkdens
9366,temp_p2
9367,bulkdens
9368,bulkdens
9369,bulkdens
9370,temp_p1
9371,bulkdens
9372,bulkdens
9373,temp_p2
9374,bulkdens
9375,soilph
9376,soilph
9377,bulkdens
9378,siltpct
9379,precip_p2
9380,precip_p2
9381,claypct
9382,claypct
9383,claypct
9384,bulkdens
9385,temp_p2
9386,bulkdens
9387,bulkdens
9388,bulkdens
9389,siltpct
9390,temp_p1
9391,soilcec
9392,acidity
9393,temp_p1
9394,temp_p1
9395,temp_p1
9396,bulkdens
9397,bulkdens
9398,bulkdens
9399,temp_p1
9400,bulkdens
9401,bulkdens
9402,bulkdens
9403,bulkdens
9404,bulkdens
9405,bulkdens
9406,bulkdens
9407,bulkdens
9408,bulkdens
9409,soilph
9410,bulkdens
9411,bulkdens
9412,bulkdens
9413,soilph
9414,temp_p1
9415,bulkdens
9416,temp_p3
9417,bulkdens
9418,soilph
9419,soilph
9420,temp_p2
9421,soilph
9422,soilph
9423,temp_p1
9424,soilph
9425,soilph
9426,soilph
9427,soilph
9428,soilph
9429,soilph
9430,soilph
9431,soilph
9432,soilph
9433,soilph
9434,soilph
9435,soilph
9436,soilph
9437,soilph
9438,temp_p1
9439,soilph
9440,soilph
9441,temp_p1
9442,temp_p1
9443,claypct
9444,claypct
9445,soilph
9446,claypct
9447,bulkdens
9448,bulkdens
9449,bulkdens
9450,bulkdens
9451,temp_p3
9452,temp_p3
9453,temp_p3
9454,bulkdens
9455,bulkdens
9456,bulkdens
9457,precip_p2
9458,bulkdens
9459,bulkdens
9460,bulkdens
9461,temp_p3
9462,bulkdens
9463,soilph
9464,bulkdens
9465,temp_p1
9466,soilph
9467,soilph
9468,soilph
9469,soilph
9470,soilph
9471,bulkdens
9472,bulkdens
9473,claypct
9474,claypct
9475,bulkdens
9476,bulkdens
9477,bulkdens
9478,temp_p1
9479,elevm
9480,temp_p2
9481,soilph
9482,soilph
9483,temp_p1
9484,temp_p1
9485,temp_p1
9486,temp_p1
9487,temp_p1
9488,bulkdens
9489,temp_p1
9490,temp_p1
9491,temp_p1
9492,bulkdens
9493,bulkdens
9494,bulkdens
9495,bulkdens
9496,bulkdens
9497,bulkdens
9498,bulkdens
9499,bulkdens
9500,soilph
9501,temp_p3
9502,bulkdens
9503,bulkdens
9504,bulkdens
9505,bulkdens
9506,soilph
9507,soilph
9508,temp_p3
9509,soilph
9510,soilph
9511,bulkdens
9512,soilph
9513,soilph
9514,soilph
9515,soilph
9516,bulkdens
9517,soilph
9518,soilph
9520,soilph
9521,soilph
9522,soilph
9523,soilph
9524,soilph
9525,soilph
9526,soilph
9527,soilph
9528,soilph
9529,soilph
9530,soilph
9531,soilph
9532,temp_p1
9533,soilph
9534,temp_p1
9535,claypct
9536,temp_p1
9537,claypct
9538,claypct
9539,claypct
9540,bulkdens
9541,bulkdens
9542,bulkdens
9543,bulkdens
9544,acidity
9545,bulkdens
9546,temp_p3
9547,temp_p2
9548,precip_p2
9549,temp_p2
9550,bulkdens
9551,bulkdens
9552,bulkdens
9553,temp_p1
9554,bulkdens
9555,bulkdens
9556,bulkdens
9557,soilph
9558,temp_p1
9559,soilph
9560,soilph
9561,bulkdens
9562,bulkdens
9563,soilph
9564,soilph
9565,bulkdens
9566,claypct
9567,claypct
9568,bulkdens
9569,bulkdens
9570,bulkdens
9571,elevm
9572,elevm
9573,bulkdens
9574,bulkdens
9575,temp_p1
9576,temp_p1
9577,temp_p1
9578,temp_p1
9579,temp_p1
9580,temp_p1
9581,temp_p1
9582,temp_p1
9583,temp_p1
9584,temp_p1
9585,temp_p1
9586,bulkdens
9587,bulkdens
9588,soilph
9589,bulkdens
9590,bulkdens
9591,temp_p3
9592,soilph
9593,soilph
9594,temp_p2
9595,temp_p3
9596,bulkdens
9597,bulkdens
9598,bulkdens
9599,bulkdens
9600,elevm
9601,temp_p2
9602,soilph
9603,soilph
9604,soilph
9607,bulkdens
9608,soilph
9609,soilph
9610,soilph
9611,soilph
9612,soilph
9613,soilph
9614,soilph
9615,soilph
9616,bulkdens
9617,soilph
9618,soilph
9619,temp_p1
9620,temp_p1
9621,claypct
9622,claypct
9623,claypct
9624,claypct
9625,bulkdens
9626,bulkdens
9627,bulkdens
9628,bulkdens
9629,temp_p1
9630,temp_p3
9631,temp_p3
9632,temp_p2
9633,bulkdens
9634,temp_p2
9635,temp_p2
9636,bulkdens
9637,bulkdens
9638,temp_p1
9639,bulkdens
9640,bulkdens
9641,bulkdens
9642,bulkdens
9643,temp_p1
9644,bulkdens
9645,bulkdens
9646,bulkdens
9647,soilph
9648,soilph
9649,bulkdens
9650,temp_p2
9651,bulkdens
9652,bulkdens
9653,temp_p3
9654,temp_p3
9655,elevm
9656,bulkdens
9657,temp_p1
9658,bulkdens
9659,temp_p1
9660,bulkdens
9661,bulkdens
9662,bulkdens
9663,temp_p1
9664,temp_p1
9665,temp_p1
9666,temp_p1
9667,bulkdens
9668,temp_p1
9669,bulkdens
9670,bulkdens
9671,bulkdens
9672,soilph
9673,bulkdens
9674,bulkdens
9675,precip_p1
9676,temp_p1
9677,temp_p3
9678,temp_p1
9679,temp_p3
9680,bulkdens
9681,temp_p3
9682,bulkdens
9683,bulkdens
9684,bulkdens
9685,soilph
9686,soilph
9687,bulkdens
9688,bulkdens
9689,bulkdens
9690,soilph
9691,soilph
9692,bulkdens
9693,elevm
9694,soilph
9695,soilph
9696,soilph
9697,claypct
9698,soilph
9699,soilph
9700,soilph
9701,soilph
9703,soilph
9704,soilph
9705,claypct
9706,claypct
9707,bulkdens
9708,claypct
9709,claypct
9710,claypct
9711,claypct
9712,bulkdens
9713,bulkdens
9714,bulkdens
9715,bulkdens
9716,temp_p3
9717,temp_p3
9718,temp_p2
9719,bulkdens
9720,temp_p2
9721,bulkdens
9722,bulkdens
9723,bulkdens
9724,bulkdens
9725,bulkdens
9726,bulkdens
9727,bulkdens
9728,bulkdens
9729,bulkdens
9730,bulkdens
9731,bulkdens
9732,bulkdens
9733,bulkdens
9734,soilom
9735,temp_p1
9736,elevm
9737,bulkdens
9738,temp_p3
9739,temp_p1
9740,bulkdens
9741,bulkdens
9742,bulkdens
9743,elevm
9744,temp_p1
9745,siltpct
9746,bulkdens
9747,bulkdens
9748,bulkdens
9749,temp_p1
9750,elevm
9751,temp_p1
9752,temp_p1
9753,temp_p1
9754,elevm
9755,temp_p1
9756,temp_p1
9757,soilph
9758,soilph
9759,bulkdens
9760,bulkdens
9761,temp_p1
9762,temp_p1
9763,temp_p3
9764,temp_p3
9765,bulkdens
9766,bulkdens
9767,bulkdens
9768,soilph
9769,bulkdens
9770,elevm
9771,soilph
9772,soilph
9773,temp_p2
9774,bulkdens
9775,soilph
9776,soilph
9777,soilph
9778,soilph
9779,soilph
9780,soilph
9781,soilph
9782,soilph
9783,soilph
9786,soilph
9787,soilph
9788,soilph
9789,claypct
9790,claypct
9791,claypct
9792,claypct
9793,claypct
9794,claypct
9795,bulkdens
9796,bulkdens
9797,bulkdens
9798,bulkdens
9799,temp_p3
9800,bulkdens
9801,bulkdens
9802,bulkdens
9803,bulkdens
9804,temp_p3
9805,bulkdens
9806,bulkdens
9807,bulkdens
9808,bulkdens
9809,bulkdens
9810,bulkdens
9811,bulkdens
9812,bulkdens
9813,bulkdens
9814,bulkdens
9815,bulkdens
9816,bulkdens
9817,bulkdens
9818,bulkdens
9819,temp_p1
9820,temp_p1
9821,temp_p1
9822,soilph
9823,bulkdens
9824,temp_p3
9825,bulkdens
9826,bulkdens
9827,bulkdens
9828,bulkdens
9829,bulkdens
9830,bulkdens
9831,temp_p1
9832,temp_p1
9833,temp_p1
9834,temp_p1
9835,temp_p1
9836,temp_p1
9837,temp_p1
9838,elevm
9839,temp_p1
9840,elevm
9841,temp_p1
9842,soilph
9843,temp_p1
9844,temp_p1
9845,temp_p1
9846,soilph
9847,bulkdens
9848,temp_p3
9849,soilph
9850,temp_p3
9851,bulkdens
9852,soilph
9853,bulkdens
9854,soilph
9855,soilph
9856,soilph
9857,bulkdens
9858,temp_p1
9859,soilph
9860,elevm
9861,claypct
9862,soilph
9863,soilph
9864,soilph
9865,soilph
9866,soilph
9867,soilph
9868,soilph
9869,soilph
9870,soilph
9871,claypct
9872,claypct
9873,claypct
9874,claypct
9875,claypct
9876,soilph
9877,bulkdens
9878,bulkdens
9879,bulkdens
9880,temp_p3
9881,bulkdens
9882,bulkdens
9883,bulkdens
9884,bulkdens
9885,bulkdens
9886,bulkdens
9887,bulkdens
9888,bulkdens
9889,bulkdens
9890,bulkdens
9891,bulkdens
9892,bulkdens
9893,elevm
9894,bulkdens
9895,bulkdens
9896,bulkdens
9897,bulkdens
9898,bulkdens
9899,bulkdens
9900,bulkdens
9901,elevm
9902,temp_p1
9903,temp_p3
9904,bulkdens
9905,bulkdens
9906,bulkdens
9907,bulkdens
9908,bulkdens
9909,bulkdens
9910,siltpct
9911,temp_p1
9912,temp_p1
9913,temp_p1
9914,temp_p1
9915,temp_p1
9916,temp_p1
9917,temp_p1
9918,bulkdens
9919,bulkdens
9920,temp_p1
9921,temp_p1
9922,bulkdens
9923,temp_p1
9924,soilph
9925,bulkdens
9926,bulkdens
9927,bulkdens
9928,bulkdens
9929,bulkdens
9930,temp_p3
9931,soilph
9932,soilph
9933,soilph
9934,soilph
9935,soilph
9936,soilph
9937,soilph
9938,soilph
9939,claypct
9940,soilph
9941,soilph
9942,soilph
9943,soilph
9944,soilph
9945,soilph
9946,soilph
9947,claypct
9948,claypct
9949,claypct
9950,claypct
9951,claypct
9952,soilph
9953,temp_p1
9954,bulkdens
9955,bulkdens
9956,bulkdens
9957,bulkdens
9958,bulkdens
9959,bulkdens
9960,bulkdens
9961,bulkdens
9962,bulkdens
9963,bulkdens
9964,bulkdens
9965,bulkdens
9966,bulkdens
9967,bulkdens
9968,bulkdens
9969,bulkdens
9970,bulkdens
9971,bulkdens
9972,bulkdens
9973,bulkdens
9974,bulkdens
9975,bulkdens
9976,bulkdens
9977,bulkdens
9978,bulkdens
9979,bulkdens
9980,bulkdens
9981,bulkdens
9982,bulkdens
9983,bulkdens
9984,bulkdens
9985,bulkdens
9986,bulkdens
9987,bulkdens
9988,precip_p1
9989,precip_p1
9990,bulkdens
9991,siltpct
9992,temp_p1
9993,bulkdens
9994,elevm
9995,bulkdens
9996,temp_p1
9997,temp_p2
9998,temp_p1
9999,temp_p1
10000,soilph
10001,elevm
10002,temp_p3
10003,elevm
10004,bulkdens
10005,bulkdens
10006,soilph
10007,soilph
10008,soilph
10009,soilph
10010,soilph
10011,soilph
10012,soilph
10013,soilph
10014,soilph
10015,soilph
10016,soilph
10017,soilph
10018,soilph
10019,soilph
10020,soilph
10021,claypct
10022,claypct
10023,claypct
10024,claypct
10025,claypct
10026,soilph
10027,bulkdens
10028,bulkdens
10029,bulkdens
10030,bulkdens
10031,bulkdens
10032,bulkdens
10033,bulkdens
10034,bulkdens
10035,bulkdens
10036,bulkdens
10037,bulkdens
10038,bulkdens
10039,bulkdens
10040,bulkdens
10041,bulkdens
10042,temp_p3
10043,bulkdens
10044,bulkdens
10045,bulkdens
10046,bulkdens
10047,bulkdens
10048,bulkdens
10049,bulkdens
10050,bulkdens
10051,bulkdens
10052,bulkdens
10053,bulkdens
10054,bulkdens
10055,bulkdens
10056,bulkdens
